Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14
The Call,3947966653,"""6917530052755226939""",keep,Legendary,Sidearm,paleheart,KineticSlot,Strand,1969,Stability,2,Vault,false,false,7,24,,75,70,0,30,18,46,65,37,100,45,9,35,0,0,0,0,0,0,0,0,14,false,0,0,,,,Rocket-Assisted Frame*,Volatile Launch*,Hard Launch,High-Velocity Rounds*,High-Explosive Ordnance,Lead from Gold*,Multikill Clip*,Dealer's Choice*,Kill Tracker,Tier 2: Stability*,,,,,
The Call,3947966653,"""6917530053819644844""",keep,Legendary,Sidearm,paleheart,KineticSlot,Strand,1967,Reload Speed,3,Vault,false,false,7,24,,75,70,0,30,18,41,50,50,100,38,9,40,0,0,0,0,0,0,0,0,14,false,0,0,,,,Rocket-Assisted Frame*,Confined Launch*,Quick Launch,Alloy Magazine*,Flared Magwell,Strategist*,Adrenaline Junkie*,Dealer's Choice*,Kill Tracker,Tier 3: Reload Speed*,,,,,
The Call,3947966653,"""6917530053839516947""",keep,Legendary,Sidearm,paleheart,KineticSlot,Strand,1970,Range,1,Vault,false,false,7,24,,100,70,0,31,18,31,60,50,100,45,12,50,0,0,0,0,0,0,0,0,14,false,0,9,,00001:[LGG] Prismatic Titan Titan Build for GM: Warden of Nothing by Zinj730#8089,,Rocket-Assisted Frame*,Countermass*,Quick Launch,Tactical Mag*,Extended Mag,Slice*,Golden Tricorn*,Dealer's Choice*,Kill Tracker,Tier 1: Range*,,,,,
The Call,3947966653,"""6917530059582007262""",,Legendary,Sidearm,paleheart,KineticSlot,Strand,1991,Stability,1,Warlock(1927),false,false,7,24,,75,70,0,30,18,46,65,36,100,45,9,35,0,0,0,0,0,0,0,0,14,false,0,0,,,,Rocket-Assisted Frame*,Volatile Launch*,Linear Compensator,High-Velocity Rounds*,High-Explosive Ordnance,Lead from Gold*,Adrenaline Junkie*,Dealer's Choice*,Kill Tracker,Tier 1: Stability*,,,,,
The Call,3947966653,"""6917530059593201370""",infuse,Legendary,Sidearm,paleheart,KineticSlot,Strand,1990,Blast Radius,1,Vault,false,false,7,24,,75,70,0,30,18,42,50,55,100,45,12,40,0,0,0,0,0,0,0,0,14,false,0,0,,,,Rocket-Assisted Frame*,Confined Launch*,Quick Launch,Tactical Mag*,High-Explosive Ordnance,Stats for All*,Vorpal Weapon*,Dealer's Choice*,Kill Tracker,Tier 1: Blast Radius*,,,,,
The Call,3947966653,"""6917530059711397735""",,Legendary,Sidearm,paleheart,KineticSlot,Strand,1988,Reload Speed,5,Vault,false,false,7,24,,100,70,0,30,18,31,60,50,100,55,9,50,0,0,0,0,0,0,0,0,14,false,0,0,,,,Rocket-Assisted Frame*,Countermass*,Hard Launch,Flared Magwell*,Implosion Rounds,Lead from Gold*,One for All*,Dealer's Choice*,Kill Tracker,Tier 5: Reload Speed*,,,,,
The Call,3947966653,"""6917530059841524651""",,Legendary,Sidearm,paleheart,KineticSlot,Strand,1991,Handling,2,Vault,false,false,7,24,,75,70,0,30,18,41,50,50,100,35,9,42,0,0,0,0,0,0,0,0,14,false,0,0,,,,Rocket-Assisted Frame*,Confined Launch*,Countermass,Alloy Magazine*,Flared Magwell,Lead from Gold*,Vorpal Weapon*,Dealer's Choice*,Kill Tracker,Tier 2: Handling*,,,,,
The Call,3947966653,"""6917530059841528592""",,Legendary,Sidearm,paleheart,KineticSlot,Strand,1990,Blast Radius,2,Vault,false,false,7,24,,75,70,0,30,18,48,55,35,100,35,12,35,0,0,0,0,0,0,0,0,14,false,0,0,,,,Rocket-Assisted Frame*,Volatile Launch*,Linear Compensator,Appended Mag*,Alloy Magazine,Subsistence*,Hatchling*,Dealer's Choice*,Kill Tracker,Tier 2: Blast Radius*,,,,,
The Colony,3899270607,"""6917529903866429503""",,Exotic,Grenade Launcher,,Power,Void,1900,,10,Vault,false,false,1,2,,80,60,0,0,13,35,35,90,140,70,7,85,0,0,0,0,0,0,0,0,24,false,0,0,veist,,,Insectoid Robot Grenades*,Linear Compensator*,High-Velocity Rounds*,Serve the Colony*,Composite Stock*,Kill Tracker,,,,,,,,,
The Deicide,217140611,"""6917529904215375078""",,Legendary,Shotgun,legendaryengram,Energy,Void,1900,Stability,5,Vault,false,false,4,14,,62,64,65,34,12,0,0,39,140,43,8,38,0,0,0,0,0,0,0,0,12,false,0,0,,,,Rapid-Fire Frame*,Smallbore*,Full Choke,Extended Mag*,Steady Rounds,Surplus*,Wellspring*,Kill Tracker,Tier 5: Stability*,,,,,,
The Deicide,217140611,"""6917529936119992433""",,Legendary,Shotgun,legendaryengram,Energy,Void,1900,Range,4,Vault,false,false,4,14,,62,64,65,38,12,0,0,34,140,43,8,38,0,0,0,0,0,0,0,0,12,false,0,0,,,,Rapid-Fire Frame*,Smallbore*,Full Choke,Extended Mag*,Steady Rounds,Hip-Fire Grip*,Wellspring*,Kill Tracker,Tier 4: Range*,,,,,,
The Domino,2800870005,"""6917530049752829957""",,Legendary,Sniper Rifle,legendaryengram,Energy,Solar,1952,Handling,4,Vault,false,false,7,24,,100,62,70,48,45,0,0,43,90,40,5,55,0,0,0,0,0,0,0,0,2,false,0,0,nadir,,,Adaptive Frame*,Arrowhead Brake*,Polygonal Rifling,Appended Mag*,Flared Magwell,Overflow*,Mulligan*,Nadir Focus*,Kill Tracker,Tier 4: Handling*,,,,,
The Domino,2800870005,"""6917530057230953563""",,Legendary,Sniper Rifle,legendaryengram,Energy,Solar,1969,Stability,3,Vault,false,false,7,24,,100,62,70,58,45,0,0,46,90,40,4,51,0,0,0,0,0,0,0,0,2,false,0,0,nadir,,,Adaptive Frame*,Arrowhead Brake*,Fluted Barrel,Accurized Rounds*,Extended Mag,Shot Swap*,Harmony*,Nadir Focus*,Kill Tracker,Tier 3: Stability*,,,,,
The Domino,2800870005,"""6917530058363816394""",,Legendary,Sniper Rifle,legendaryengram,Energy,Solar,1987,Handling,1,Vault,false,false,7,24,,74,62,70,53,45,0,0,48,90,40,5,47,0,0,0,0,0,0,0,0,2,false,0,8,nadir,,,Adaptive Frame*,Corkscrew Rifling*,Smallbore,Appended Mag*,Extended Mag,Subsistence*,Multikill Clip*,Nadir Focus*,Kill Tracker,Tier 1: Handling*,,,,,
The Domino,2800870005,"""6917530060081901256""",,Legendary,Sniper Rifle,legendaryengram,Energy,Solar,1990,Stability,1,Titan(2006),false,false,7,24,,84,62,70,48,45,0,0,59,90,50,4,36,0,0,0,0,0,0,0,0,2,false,0,0,nadir,,,Adaptive Frame*,Chambered Compensator*,Fluted Barrel,Tactical Mag*,Extended Mag,Subsistence*,Incandescent*,Nadir Focus*,Kill Tracker,Tier 1: Stability*,,,,,
The Enigma,2595497736,"""6917529920618603099""",,Legendary,Glaive,campaign,Energy,Void,1990,Reload Speed,10,Titan(2006),false,false,5,16,,0,61,80,62,0,0,0,0,55,70,6,47,0,0,0,0,0,0,0,37,5,crafted,155,7432,,"00002:Gambit,PvP",,Adaptive Glaive*,Lightweight Emitter*,Light Mag*,Grave Robber*,Unrelenting*,Psychohack*,Kill Tracker,Backup Mag*,Gambit Memento*,Neon Jungle*,,,,,
The Eremite,3347946548,"""6917529928964737498""",,Legendary,Fusion Rifle,seasonpass,Energy,Solar,1900,Handling,3,Vault,false,false,6,22,,100,59,95,51,15,0,0,32,0,22,5,39,960,0,0,0,0,0,0,0,8,false,0,0,,,,High-Impact Frame*,Arrowhead Brake*,Extended Barrel,Particle Repeater*,Projection Fuse,Pulse Monitor*,Elemental Capacitor*,Head Rush*,Kill Tracker,Tier 3: Handling*,,,,,
The Eremite,3347946548,"""6917529930651183853""",,Legendary,Fusion Rifle,seasonpass,Energy,Solar,1900,Handling,5,Vault,true,false,6,22,,75,59,90,61,15,0,0,22,0,22,5,31,960,0,0,0,0,0,0,0,8,false,0,0,,,,High-Impact Frame*,Hammer-Forged Rifling*,Smallbore,Accelerated Coils*,Ionized Battery,Lead from Gold*,Cornered*,Head Rush*,Kill Tracker,Tier 5: Handling*,,,,,
The Eremite,3347946548,"""6917529931799651006""",,Legendary,Fusion Rifle,seasonpass,Energy,Solar,1900,Range,2,Vault,false,false,6,22,,100,59,95,53,15,0,0,22,0,2,7,36,960,0,0,0,0,0,0,0,8,false,0,0,,,Pulse monitor might be good for me,High-Impact Frame*,Arrowhead Brake*,Smallbore,Ionized Battery*,Projection Fuse,Pulse Monitor*,Cornered*,Head Rush*,Kill Tracker,Tier 2: Range*,,,,,
The Guiding Sight,417100299,"""6917530057603784025""",,Legendary,Scout Rifle,ironbanner,KineticSlot,Strand,1983,Range,3,Vault,false,false,7,24,,85,30,67,78,19,0,0,34,150,36,13,22,0,0,0,0,0,0,0,0,10,false,0,0,nadir,,,High-Impact Frame*,Chambered Compensator*,Fluted Barrel,Accurized Rounds*,Appended Mag,To the Pain*,Precision Instrument*,Skulking Wolf*,Nadir Focus,Kill Tracker,Tier 3: Range*,,,,
The Guiding Sight,417100299,"""6917530057734934501""",,Legendary,Scout Rifle,ironbanner,KineticSlot,Strand,1983,Range,2,Vault,false,false,7,24,,85,30,67,77,19,0,0,24,150,36,15,17,0,0,0,0,0,0,0,0,10,false,0,0,nadir,,,High-Impact Frame*,Extended Barrel*,Fluted Barrel,Appended Mag*,Alloy Magazine,Moving Target*,Kill Clip*,Skulking Wolf*,Nadir Focus,Kill Tracker,Tier 2: Range*,,,,
The Guiding Sight,417100299,"""6917530057801062675""",infuse,Legendary,Scout Rifle,ironbanner,KineticSlot,Strand,1983,Handling,1,Vault,false,false,7,24,,75,30,67,70,19,0,0,29,150,36,13,33,0,0,0,0,0,0,0,0,10,false,0,0,nadir,,,High-Impact Frame*,Corkscrew Rifling*,Full Bore,Alloy Magazine*,Flared Magwell,To the Pain*,Precision Instrument*,Skulking Wolf*,Nadir Focus,Kill Tracker,Tier 1: Handling*,,,,
The Huckleberry,2286143274,"""6917529912096534523""",,Exotic,Submachine Gun,,KineticSlot,Kinetic,1983,,10,Vault,false,false,1,3,,100,49,22,53,15,0,0,51,750,0,37,86,0,0,0,0,0,0,0,0,33,false,0,53,tex-mechanica,,,Ride the Bull*,Fluted Barrel*,Ricochet Rounds*,Rampage*,Short-Action Stock*,Kill Tracker,Huckleberry Catalyst*,,,,,,,,
The Jade Rabbit,3844694310,"""6917529912069349224""",,Exotic,Scout Rifle,,KineticSlot,Kinetic,1981,,10,Vault,false,false,1,2,,100,60,67,85,20,0,0,50,150,54,10,21,0,0,0,0,0,0,0,0,29,false,0,0,daito,,,The Fate of All Fools*,Polygonal Rifling*,High-Caliber Rounds*,Zen Moment*,Kill Tracker,,,,,,,,,,
The Keening,409551876,"""6917529909107331829""",,Legendary,Sidearm,crucible,Energy,Arc,1900,Reload Speed,4,Vault,false,false,4,13,,99,83,49,53,12,0,0,51,300,29,15,45,0,0,0,0,0,0,0,0,12,false,0,0,,,,Adaptive Frame*,Full Bore*,Polygonal Rifling,Alloy Magazine*,Light Mag,Subsistence*,Thresh*,One Quiet Moment*,Kill Tracker,Tier 4: Reload Speed*,,,,,
The Keening,409551876,"""6917529928139526787""",,Legendary,Sidearm,crucible,Energy,Arc,1900,Handling,3,Vault,false,false,4,13,,100,83,49,38,12,0,0,61,300,5,21,63,0,0,0,0,0,0,0,0,22,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Corkscrew Rifling,Extended Mag*,Light Mag,Grave Robber*,Dragonfly*,One Quiet Moment*,Kill Tracker,Tier 3: Handling*,,,,,
The Keening,409551876,"""6917529928377660676""",,Legendary,Sidearm,crucible,Energy,Arc,1900,Reload Speed,4,Vault,false,false,4,13,,100,83,49,43,12,0,0,71,300,29,15,60,0,0,0,0,0,0,0,0,12,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Corkscrew Rifling,Ricochet Rounds*,Flared Magwell,Pulse Monitor*,Dragonfly*,One Quiet Moment*,Kill Tracker,Tier 4: Reload Speed*,,,,,
The Number,2492081469,"""6917529898023057472""",,Legendary,Auto Rifle,legendaryengram,Energy,Arc,1900,Reload Speed,4,Vault,false,false,4,14,,80,44,29,60,20,0,0,40,450,40,37,26,0,0,0,0,0,0,0,0,10,false,0,0,omolon,,,Precision Frame*,Extended Barrel*,Polygonal Rifling,Appended Mag*,Flared Magwell,Threat Detector*,Multikill Clip*,Kill Tracker,Tier 4: Reload Speed*,,,,,,
The Number,2492081469,"""6917529904588093792""",,Legendary,Auto Rifle,legendaryengram,Energy,Arc,1900,Handling,1,Vault,false,false,4,14,,100,44,29,50,20,0,0,40,450,16,39,47,0,0,0,0,0,0,0,0,20,false,0,52,omolon,,,Precision Frame*,Arrowhead Brake*,Fluted Barrel,Extended Mag*,Ricochet Rounds,Under Pressure*,High-Impact Reserves*,Kill Tracker,Freehand Grip*,Tier 1: Handling*,,,,,
The Number,2492081469,"""6917529916509975044""",,Legendary,Auto Rifle,legendaryengram,Energy,Arc,1900,Handling,2,Vault,false,false,4,14,,80,44,29,50,20,0,0,50,450,36,33,33,0,0,0,0,0,0,0,0,10,false,0,0,omolon,,,Precision Frame*,Chambered Compensator*,Polygonal Rifling,Alloy Magazine*,Armor-Piercing Rounds,Threat Detector*,One for All*,Kill Tracker,Tier 2: Handling*,,,,,,
The Number,2492081469,"""6917529928009411539""",,Legendary,Auto Rifle,legendaryengram,Energy,Arc,1900,Stability,4,Vault,false,false,4,14,,85,44,29,60,20,0,0,49,450,36,33,41,0,0,0,0,0,0,0,0,10,false,0,0,omolon,,,Precision Frame*,Corkscrew Rifling*,Hammer-Forged Rifling,Armor-Piercing Rounds*,Ricochet Rounds,Pulse Monitor*,Unrelenting*,Kill Tracker,Counterbalance Stock*,Tier 4: Stability*,,,,,
The Number,2492081469,"""6917529928218710659""",,Legendary,Auto Rifle,legendaryengram,Energy,Arc,1900,Stability,5,Vault,false,false,4,14,,70,49,29,50,20,0,0,55,450,36,37,36,0,0,0,0,0,0,0,0,10,false,0,0,omolon,,,Precision Frame*,Polygonal Rifling*,Smallbore,Appended Mag*,Ricochet Rounds,Surplus*,Multikill Clip*,Kill Tracker,Targeting Adjuster*,Tier 5: Stability*,,,,,
The Prospector,3549153979,"""6917529903452989576""",,Exotic,Grenade Launcher,,Power,Arc,1900,,10,Vault,false,false,1,1,,75,60,0,0,13,25,55,45,165,5,8,45,0,0,0,0,0,0,0,0,15,false,0,15,tex-mechanica,,,Excavation*,Volatile Launch*,Augmented Drum*,Full Auto Trigger System*,Hand-Laid Stock*,Kill Tracker,,,,,,,,,
The Queenbreaker,2044500762,"""6917529917868235418""",,Exotic,Linear Fusion Rifle,,Power,Arc,1900,,,Vault,false,false,2,4,,80,60,41,65,35,0,0,90,0,60,6,35,633,0,0,0,0,0,0,0,18,false,0,0,,,,Wire Rifle*,Marksman Sights*,Combat Sights,Enhanced Battery*,Hip-Fire Grip*,Quickdraw,Fitted Stock*,Kill Tracker,,,,,,,
The Showrunner,1999754402,"""6917529934424143453""",,Legendary,Submachine Gun,seasonpass,KineticSlot,Kinetic,1900,Range,1,Vault,false,false,6,22,,100,59,15,39,13,0,0,35,900,27,41,50,0,0,0,0,0,0,0,0,12,false,0,0,nadir,,,Lightweight Frame*,Extended Barrel*,Hammer-Forged Rifling,Alloy Magazine*,Flared Magwell,Grave Robber*,Swashbuckler*,Vanguard's Vindication*,Nadir Focus,Kill Tracker,Backup Mag*,Tier 1: Range*,,,
THE SWARM,2759590322,"""6917529922488011655""",,Legendary,Machine Gun,nightfall,Power,Arc,1900,Handling,3,Vault,false,false,6,20,,100,39,70,69,16,0,0,33,360,18,61,48,0,0,0,0,0,0,0,0,26,false,0,254,suros,,,High-Impact Frame*,Arrowhead Brake*,Chambered Compensator,Extended Mag*,Flared Magwell,Well-Rounded*,Pugilist*,Stunning Recovery*,Vanguard's Vindication,Kill Tracker,Tier 3: Handling*,,,,
The Third Axiom,4156253727,"""6917529898336678961""",,Legendary,Pulse Rifle,strikes,Energy,Arc,1900,Stability,2,Vault,false,false,4,13,,84,66,29,49,18,0,0,67,390,66,36,42,0,0,0,0,0,0,0,0,10,false,0,48,,,,Adaptive Frame*,Chambered Compensator*,Polygonal Rifling,Alloy Magazine*,Appended Mag,Quickdraw*,Sympathetic Arsenal*,Vanguard's Vindication*,Kill Tracker,Tier 2: Stability*,,,,,
The Third Axiom,4156253727,"""6917529927680052207""",,Legendary,Pulse Rifle,strikes,Energy,Arc,1900,Stability,1,Vault,false,false,4,13,,74,66,29,49,18,0,0,61,390,46,42,62,0,0,0,0,0,0,0,0,10,false,0,41,,,,Adaptive Frame*,Fluted Barrel*,Hammer-Forged Rifling,Appended Mag*,High-Caliber Rounds,Hip-Fire Grip*,Thresh*,Vanguard's Vindication*,Kill Tracker,Tier 1: Stability*,,,,,
The Title,3559361670,"""6917529899702254066""",,Legendary,Submachine Gun,events,Energy,Void,1900,Stability,1,Vault,false,false,6,20,Guardian Games,85,32,22,45,15,0,0,26,720,3,31,53,0,0,0,0,0,0,0,0,31,false,0,0,hakke,,,Aggressive Frame*,Corkscrew Rifling*,Full Bore,Extended Mag*,High-Caliber Rounds,Offhand Strike*,Vorpal Weapon*,Classy Contender*,Hakke Breach Armaments,Kill Tracker,Tier 1: Stability*,,,,
The Vision,2414141462,"""6917529925626862611""",,Legendary,Sidearm,legendaryengram,Energy,Arc,1900,Reload Speed,1,Vault,false,false,4,14,,90,70,75,30,12,0,0,95,491,43,30,60,0,0,0,0,0,0,0,0,12,false,0,0,omolon,,,Adaptive Burst*,Control SAS*,Shortspec SAS,Tactical Mag*,Flared Magwell,Killing Wind*,Disruption Break*,Kill Tracker,Tier 1: Reload Speed*,,,,,,
The Vision,2414141462,"""6917529927341631312""",,Legendary,Sidearm,legendaryengram,Energy,Arc,1900,Handling,1,Vault,false,false,4,14,,90,70,75,40,12,0,0,85,491,32,27,66,0,0,0,0,0,0,0,0,12,false,0,0,omolon,,,Adaptive Burst*,QuickDot SAS*,Tactic SAS,Accurized Rounds*,Extended Mag,Pulse Monitor*,Swashbuckler*,Kill Tracker,Tier 1: Handling*,,,,,,
The Vision,2414141462,"""6917529928644336773""",,Legendary,Sidearm,legendaryengram,Energy,Arc,1900,Handling,3,Vault,false,false,4,14,,90,70,75,48,12,0,0,75,491,32,27,48,0,0,0,0,0,0,0,0,12,false,0,0,omolon,,,Adaptive Burst*,Target SAS*,FarPoint SAS,Accurized Rounds*,Tactical Mag,Full Auto Trigger System*,Swashbuckler*,Kill Tracker,Tier 3: Handling*,,,,,,
The Vision,2414141462,"""6917529934416338402""",,Legendary,Sidearm,legendaryengram,Energy,Arc,1900,Range,1,Vault,false,false,4,14,,90,70,75,31,12,0,0,95,491,62,30,60,0,0,0,0,0,0,0,0,12,false,0,0,omolon,,,Adaptive Burst*,Control SAS*,Target SAS,Tactical Mag*,Steady Rounds,Killing Wind*,Sympathetic Arsenal*,Kill Tracker,Tier 1: Range*,,,,,,
The Wardcliff Coil,1508896098,"""6917529915989610170""",,Exotic,Rocket Launcher,,Power,Arc,1900,,10,Vault,false,false,1,1,,60,80,0,0,15,25,95,55,60,30,1,80,0,0,0,0,0,0,0,0,11,false,0,1,,,,Mad Scientist*,Volatile Launch*,Extended Mag*,Mechanized Autoloader*,Composite Stock*,Kill Tracker,,,,,,,,,
Thin Precipice,4066778670,"""6917529915640448331""",,Legendary,Sword,sonar,Power,Strand,1900,Impact,10,Vault,true,false,6,21,,0,0,68,0,0,0,0,0,0,0,52,0,0,0,0,20,80,0,40,0,0,false,0,690,,00001:Gambit,"adrenaline junkie means use this with grenades, and the relentless strikes gives back ammo",Vortex Frame*,Enduring Blade,Honed Edge,Jagged Edge*,Burst Guard*,Enduring Guard,Relentless Strikes*,Adrenaline Junkie*,Kill Tracker,Unsated Hunger*,Masterworked: Impact*,Neon Jungle*,,,
Thin Precipice,4066778670,"""6917529928242744032""",,Legendary,Sword,sonar,Power,Strand,1900,Impact,6,Vault,false,false,6,21,,0,0,62,0,0,0,0,0,0,0,60,0,0,0,0,20,40,40,40,0,0,false,0,0,,,,Vortex Frame*,Hungry Edge*,Enduring Blade,Jagged Edge,Balanced Guard*,Swordmaster's Guard,Tireless Blade*,Chain Reaction*,Kill Tracker,Unsated Hunger*,Tier 6: Impact*,,,,
Thin Precipice,4066778670,"""6917529930643553304""",,Legendary,Sword,sonar,Power,Strand,1988,Impact,10,Titan(2006),false,false,6,21,,0,0,68,0,0,0,0,0,0,0,58,0,0,0,0,12,72,80,42,0,0,crafted,130,4474,,"00004:Alpha,Alpha,Epsilon,Solar",CRAFTED,Vortex Frame*,Jagged Edge*,Heavy Guard*,Tireless Blade*,Chain Reaction*,Kill Tracker,Unsated Hunger*,Backup Mag*,Gambit Memento*,,,,,,
Thoughtless,4067556514,"""6917529940656079771""",,Legendary,Sniper Rifle,psiops,KineticSlot,Stasis,1900,Handling,2,Vault,false,false,5,16,,79,67,70,51,46,0,0,54,90,24,5,62,0,0,0,0,0,0,0,0,12,false,0,2,,,,Adaptive Frame*,Fluted Barrel*,Full Bore,Extended Mag*,Alloy Magazine,Compulsive Reloader*,Focused Fury*,Land Tank*,Kill Tracker,Tier 2: Handling*,,,,,
Throne-Cleaver,3371413059,"""6917529934344826888""",,Legendary,Sword,legendaryengram,Power,Solar,1900,Impact,2,Vault,false,false,6,20,,0,0,73,0,0,0,0,0,0,0,52,0,0,0,0,10,70,60,0,0,0,false,0,0,,,,Aggressive Frame*,Hungry Edge*,Enduring Blade,Heavy Guard*,Thresh*,Surrounded*,To Excess*,Kill Tracker,Tier 2: Impact*,,,,,,
Thunderlord,3325463374,"""6917529909076197064""",,Exotic,Machine Gun,,Power,Arc,1954,,,Vault,true,false,2,4,Festival of the Lost,70,90,41,65,15,0,0,60,450,68,62,60,0,0,0,0,0,0,0,0,26,false,0,211,,,,Reign Havoc*,Polygonal Rifling*,Armor-Piercing Rounds*,Lightning Rounds*,Feeding Frenzy*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,
Thunderlord,3325463374,"""6917529999891764154""",,Exotic,Machine Gun,,Power,Arc,1900,,,Vault,false,false,2,4,Festival of the Lost,70,90,41,65,15,0,0,60,450,68,62,60,0,0,0,0,0,0,0,0,26,false,0,0,,,,Reign Havoc*,Polygonal Rifling*,Armor-Piercing Rounds*,Lightning Rounds*,Feeding Frenzy*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,
Timeworn Wayfarer,1058098236,"""6917530057582484651""",,Legendary,Scout Rifle,echoes,Energy,Solar,1985,Stability,2,Vault,false,false,7,24,,68,51,100,67,18,0,0,38,120,44,13,36,0,0,0,0,0,0,0,0,13,false,0,0,,,,Aggressive Frame*,Chambered Compensator*,Smallbore,Accurized Rounds*,Alloy Magazine,Fourth Time's the Charm*,Incandescent*,Radiolaria Transposer*,Kill Tracker,Tier 2: Stability*,,,,,
Timeworn Wayfarer,1058098236,"""6917530057582486190""",,Legendary,Scout Rifle,echoes,Energy,Solar,1984,Range,1,Vault,false,false,7,24,,68,51,100,53,18,0,0,51,120,44,13,36,0,0,0,0,0,0,0,0,20,false,0,14,,,,Aggressive Frame*,Chambered Compensator*,Steady Rounds*,Dual Loader*,Precision Instrument*,Radiolaria Transposer*,Kill Tracker,Tier 1: Range*,,,,,,,
Timeworn Wayfarer,1058098236,"""6917530059345387136""",,Legendary,Scout Rifle,echoes,Energy,Solar,1988,Handling,2,Vault,false,false,7,24,,58,51,100,77,18,0,0,26,120,44,13,43,0,0,0,0,0,0,0,0,13,false,0,0,,,,Aggressive Frame*,Hammer-Forged Rifling*,Polygonal Rifling,Accurized Rounds*,Tactical Mag,Heal Clip*,Opening Shot*,Radiolaria Transposer*,Kill Tracker,Tier 2: Handling*,,,,,
Timeworn Wayfarer,1058098236,"""6917530059347895715""",,Legendary,Scout Rifle,echoes,Energy,Solar,1990,Range,2,Hunter(1916),false,false,7,24,,68,51,100,59,18,0,0,36,120,44,15,36,0,0,0,0,0,0,0,0,13,false,0,0,,,,Aggressive Frame*,Chambered Compensator*,Fluted Barrel,Appended Mag*,Tactical Mag,Keep Away*,Precision Instrument*,Radiolaria Transposer*,Kill Tracker,Tier 2: Range*,,,,,
Tractor Cannon,3580904581,"""6917529903693470551""",,Exotic,Shotgun,,Power,Void,1947,,10,Vault,false,false,1,1,,70,90,65,20,12,0,0,95,80,15,4,35,0,0,0,0,0,0,0,0,8,false,0,2,,,,Repulsor Force*,Extended Barrel*,Particle Repeater*,The Scientific Method*,Composite Stock*,Kill Tracker,Tractor Cannon Catalyst*,,,,,,,,
Traitor's Fate,2683682446,"""6917529898724218345""",,Legendary,Sword,deluxe,Power,Arc,1900,,,Vault,false,false,1,1,,0,0,58,0,0,0,0,0,0,0,69,0,0,0,0,20,80,0,40,0,0,false,0,0,,,,Adaptive Frame*,Enduring Blade*,Tempered Edge,Burst Guard*,Enduring Guard,Assassin's Blade*,,,,,,,,,
Trinary System,3258665412,"""6917529927680050790""",,Legendary,Fusion Rifle,gambit,Energy,Solar,1900,Handling,2,Vault,true,false,4,13,,65,54,70,49,15,0,0,43,0,19,8,27,660,0,0,0,0,0,0,0,4,false,0,0,,,Would be nice to have swashbuckler + graverobber,Adaptive Frame*,Extended Barrel*,Polygonal Rifling,Ionized Battery*,Particle Repeater,Auto-Loading Holster*,Killing Wind,Feeding Frenzy,Swashbuckler*,Backup Plan,High-Impact Reserves,Gun and Run*,Kill Tracker,Tier 2: Handling*,
Trinary System,3258665412,"""6917529928692708297""",,Legendary,Fusion Rifle,gambit,Energy,Solar,1900,Stability,2,Vault,true,false,4,13,,55,54,70,39,15,0,0,50,0,39,7,50,660,0,0,0,0,0,0,0,4,false,0,0,,,,Adaptive Frame*,Fluted Barrel*,Full Bore,Enhanced Battery*,Ionized Battery,Grave Robber*,Killing Wind,Disruption Break*,Gun and Run*,Kill Tracker,Tier 2: Stability*,,,,
Trinary System,3258665412,"""6917529931407030510""",,Legendary,Fusion Rifle,gambit,Energy,Solar,1900,Stability,5,Vault,false,false,4,13,,85,54,70,39,15,0,0,48,0,39,7,45,660,0,0,0,0,0,0,0,4,false,0,0,,,,Adaptive Frame*,Arrowhead Brake*,Polygonal Rifling,Enhanced Battery*,Ionized Battery,Grave Robber*,Thresh*,Gun and Run*,Kill Tracker,Tier 5: Stability*,,,,,
Trinary System,3258665412,"""6917529933609092560""",,Legendary,Fusion Rifle,gambit,Energy,Solar,1900,Range,2,Vault,false,false,4,13,,55,54,70,51,15,0,0,43,0,19,8,35,660,0,0,0,0,0,0,0,4,false,0,0,,,,Adaptive Frame*,Hammer-Forged Rifling*,Smallbore,Ionized Battery*,Projection Fuse,Under Pressure*,High-Impact Reserves*,Gun and Run*,Kill Tracker,Tier 2: Range*,,,,,
Trinity Ghoul,814876685,"""6917529922269795871""",,Exotic,Combat Bow,,Energy,Arc,1972,,,Vault,false,false,2,4,,77,74,80,0,18,0,0,45,0,60,0,63,0,756,95,0,0,0,0,0,24,false,0,242,,,,Split Electron*,High Tension String*,Compact Arrow Shaft*,Lightning Rod*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,,
